Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
NS,86596,722102M,1995-10-25,08:20 AM,NORTH CAROLINA,Truck-trailer,68,Day,Clear,2,28
NS,86604,714680W,1995-10-26,08:30 AM,VIRGINIA,Truck,50,Day,Cloudy,1,18
NS,86610,725110P,1995-10-27,07:15 AM,KENTUCKY,Auto,60,Dawn,Rain,3,102
NW,86383,481660M,1995-10-01,12:45 PM,OHIO,Truck,80,Day,Cloudy,4,0
NW,86384,481554E,1995-10-01,03:02 PM,OHIO,Auto,80,Day,Clear,2,63
NW,86389,481882W,1995-10-02,12:13 PM,OHIO,Auto,70,Day,Clear,2,100
NW,86391,467450N,1995-10-02,08:05 PM,VIRGINIA,Auto,70,Dark,Clear,3,141
NW,86412,051948H,1995-10-04,04:30 AM,PENNSYLVANIA,Auto,55,Dark,Rain,1,6
NW,86414,471570L,1995-10-04,03:40 PM,WEST VIRGINIA,Truck-trailer,74,Day,Cloudy,1,123
NW,86419,470843A,1995-10-04,05:05 PM,WEST VIRGINIA,Auto,65,Day,Cloudy,2,94
NW,86450,484282E,1995-10-07,10:10 AM,INDIANA,Truck,65,Day,Clear,2,99
NW,86462,472550D,1995-10-09,11:55 AM,OHIO,Auto,69,Day,Clear,1,75
NW,86470,472272P,1995-10-10,12:20 PM,OHIO,Truck,70,Day,Clear,1,1
NW,86472,483354C,1995-10-04,05:45 AM,INDIANA,Auto,50,Dark,Fog,2,27
NW,86485,481736R,1995-10-12,12:50 AM,OHIO,Auto,55,Dark,Clear,3,8
NW,86509,469413T,1995-10-16,04:22 PM,VIRGINIA,Truck,60,Day,Clear,6,0
NW,86545,904514E,1995-10-18,10:40 PM,OHIO,Auto,58,Dark,Clear,3,0
NW,86547,524975N,1995-10-19,10:05 AM,OHIO,Auto,61,Day,Clear,3,14
NW,86564,483576L,1995-10-20,05:30 PM,MISSOURI,Truck,40,Dusk,Cloudy,2,79
NW,86571,229717X,1995-10-22,02:55 AM,INDIANA,Auto,38,Dark,Clear,2,15
CR,10301,914887F,1995-10-18,11:15 AM,NEW JERSEY,Truck-trailer,65,Day,Clear,1,12
CR,20302,524307K,1995-10-11,05:30 PM,NEW YORK,Auto,60,Dusk,Clear,2,70
CR,20303,510977L,1995-10-27,09:10 AM,PENNSYLVANIA,Auto,60,Day,Rain,1,13
CR,30300,511779U,1995-10-23,06:08 PM,MICHIGAN,Auto,50,Dark,Clear,1,4
CR,40301,529576U,1995-10-25,01:40 AM,MARYLAND,Truck,59,Dark,Clear,4,76
CR,80304,525425R,1995-10-30,03:43 PM,OHIO,Motorcycle,65,Day,Clear,1,12
CR,10300,842661T,1995-10-12,04:10 PM,NEW YORK,Truck,60,Day,Clear,2,126
CR,20300,503752P,1995-10-03,06:23 PM,PENNSYLVANIA,Truck,58,Dusk,Rain,2,83
CR,20301,503088R,1995-10-05,01:57 PM,OHIO,Truck,57,Day,Rain,3,61
CR,40300,529058Y,1995-10-11,11:40 PM,PENNSYLVANIA,Auto,55,Dark,Clear,9,0
CR,40302,506236T,1995-10-31,03:26 AM,PENNSYLVANIA,Auto,45,Dark,Rain,4,144
CR,40303,534883D,1995-10-31,01:35 PM,MARYLAND,Truck,60,Day,Cloudy,2,7
CR,70300,874838W,1995-10-16,05:10 PM,NEW YORK,Auto,55,Dusk,Clear,1,7
CR,70301,521145A,1995-10-18,11:00 PM,NEW YORK,Auto,50,Dark,Clear,2,95
CR,80300,533717H,1995-10-19,12:40 PM,INDIANA,Auto,60,Day,Clear,5,103
CR,80301,539617Y,1995-10-26,07:20 AM,INDIANA,Truck,45,Day,Clear,3,99
CR,80302,527657M,1995-10-27,12:15 PM,INDIANA,Truck,60,Day,Clear,4,83
CR,80303,518507F,1995-10-29,07:10 PM,OHIO,Auto,60,Dark,Clear,2,118
CR,80305,545883J,1995-10-27,01:00 PM,INDIANA,Auto,55,Day,Clear,2,70
CR,80306,536346K,1995-10-22,08:20 PM,INDIANA,Auto,40,Dark,Clear,4,0
CRLX,G11095,020853P,1995-10-10,04:40 PM,TEXAS,Auto,90,Day,Clear,1,10
CSX,109501014,050427N,1995-10-02,06:59 AM,GEORGIA,Auto,65,Day,Clear,1,0
CSX,109501022,050391H,1995-10-15,06:15 PM,GEORGIA,Auto,70,Day,Clear,4,96
CSX,109501023,639316E,1995-10-16,09:10 AM,ALABAMA,Auto,68,Day,Clear,2,30
CSX,109501024,639544S,1995-10-12,10:30 AM,ALABAMA,Truck,75,Day,Clear,1,98
CSX,109501025,639313J,1995-10-17,12:05 PM,ALABAMA,Auto,70,Day,Clear,2,78
CSX,109501029,639886S,1995-10-19,01:10 PM,GEORGIA,Truck,75,Day,Clear,3,52
CSX,109501035,340426H,1995-10-27,11:05 PM,GEORGIA,Truck,61,Dark,Rain,3,89
CSX,109501039,279715V,1995-10-28,02:10 PM,GEORGIA,Auto,68,Day,Clear,2,19
CSX,109501041,340430X,1995-10-26,06:50 AM,GEORGIA,Auto,55,Dark,Clear,3,82
CSX,109501045,728044P,1995-10-29,07:47 PM,ALABAMA,Auto,52,Dark,Clear,3,91
CSX,109503007,351721T,1995-10-11,09:45 PM,KENTUCKY,Truck,55,Dark,Clear,2,45
CSX,109503008,347402T,1995-10-11,11:45 PM,TENNESSEE,Auto,70,Dark,Clear,2,29
CSX,109503017,353426V,1995-10-27,07:15 PM,KENTUCKY,Auto,55,Dark,Clear,2,90
CSX,109503018,353471P,1995-10-25,03:34 PM,KENTUCKY,Truck,55,Day,Clear,0,1
CSX,109504008,631819V,1995-10-16,08:10 PM,NORTH CAROLINA,Auto,50,Dark,Clear,2,89
CSX,109504011,640659H,1995-10-22,12:30 PM,SOUTH CAROLINA,Auto,70,Day,Clear,3,34
CSX,109505011,721421C,1995-10-02,11:30 AM,SOUTH CAROLINA,Truck,80,Day,Clear,2,0
CSX,109505021,632469J,1995-10-17,10:00 AM,GEORGIA,Truck,76,Day,Clear,2,29
CSX,109505025,632018F,1995-10-13,09:00 PM,SOUTH CAROLINA,Auto,75,Dark,Clear,2,3
CSX,109505026,630909R,1995-10-17,04:20 PM,NORTH CAROLINA,Motorcycle,75,Day,Clear,2,47
CSX,109505027,638879D,1995-10-21,02:50 PM,NORTH CAROLINA,Auto,65,Day,Clear,2,68
CSX,109505034,721452B,1995-10-29,05:15 AM,SOUTH CAROLINA,Truck,60,Dawn,Clear,1,14
CSX,109505041,631980D,1995-10-28,07:05 AM,SOUTH CAROLINA,Auto,72,Dawn,Rain,2,44
CSX,109506029,622626X,1995-10-11,05:30 AM,FLORIDA,Auto,70,Dawn,Clear,2,90
CSX,109506036,641166Y,1995-10-13,05:10 PM,GEORGIA,Truck,80,Day,Clear,1,0
CSX,109506040,634648G,1995-10-05,10:00 AM,SOUTH CAROLINA,Auto,81,Day,Cloudy,1,0
CSX,109507012,154275J,1995-10-07,05:35 PM,INDIANA,Truck,60,Day,Cloudy,2,60
CSX,109507013,352361B,1995-10-11,07:50 AM,INDIANA,Auto,70,Day,Clear,2,94
CSX,109507014,151330W,1995-10-12,03:17 PM,OHIO,Auto,78,Day,Clear,1,2
CSX,109507018,343750H,1995-10-15,02:25 PM,KENTUCKY,Auto,62,Day,Clear,3,80
CSX,109507025,345672K,1995-10-10,08:55 PM,KENTUCKY,Auto,65,Dark,Clear,3,74
CSX,109507026,343743X,1995-10-19,12:20 AM,KENTUCKY,Auto,60,Dark,Clear,2,41
CSX,109507028,152717E,1995-10-20,05:50 PM,INDIANA,Truck,55,Day,Clear,2,94
CSX,109507029,154098G,1995-10-20,09:30 AM,INDIANA,Truck,55,Day,Rain,2,87
CSX,109507030,152643P,1995-10-21,11:30 AM,INDIANA,Auto,43,Day,Clear,2,14
CSX,109507031,152024H,1995-10-23,02:15 PM,OHIO,Truck,65,Day,Clear,1,7
CSX,109507036,344259A,1995-10-25,05:30 PM,KENTUCKY,Truck-trailer,55,Day,Clear,3,95
CSX,109507037,151686E,1995-10-24,02:15 PM,OHIO,Auto,65,Day,Clear,1,3
CSX,109508005,637865S,1995-10-15,04:55 PM,ALABAMA,Auto,68,Day,Clear,2,34
CSX,109508012,352512N,1995-10-17,04:30 PM,ALABAMA,Truck-trailer,68,Day,Clear,1,6
CSX,109508014,339651D,1995-10-20,03:48 AM,FLORIDA,Auto,60,Dark,Rain,2,85
CSX,109508018,340235X,1995-10-25,01:55 PM,MISSISSIPPI,Truck-trailer,75,Day,Clear,3,90
CSX,109508024,339819U,1995-10-09,09:30 AM,FLORIDA,Truck-trailer,75,Day,Clear,1,28
CSX,109521003,877606S,1995-10-05,04:00 PM,INDIANA,Truck-trailer,78,Day,Clear,3,103
CSX,109521004,341343X,1995-10-07,02:30 AM,INDIANA,Truck,50,Dark,Clear,2,22
CSX,109521008,142145D,1995-10-07,09:35 AM,OHIO,Other,58,Day,Cloudy,1,15
CSX,109521010,342470C,1995-10-10,04:10 PM,INDIANA,Truck,78,Day,Clear,3,27
CSX,109521024,342283U,1995-10-15,09:35 AM,INDIANA,Auto,55,Day,Clear,3,132
CSX,109521025,342279E,1995-10-17,09:25 AM,INDIANA,Auto,75,Day,Clear,1,10
CSX,109521026,342020F,1995-10-17,10:10 AM,INDIANA,Auto,72,Day,Clear,1,0
CSX,109521033,155615W,1995-10-24,07:40 PM,INDIANA,Auto,45,Dark,Clear,2,35
CSX,109521034,353708L,1995-10-25,08:35 AM,ILLINOIS,Truck,36,Day,Cloudy,2,95
CSX,109521035,342276J,1995-10-20,03:30 AM,INDIANA,Auto,45,Dark,Rain,4,106
CSX,109522014,140685S,1995-10-05,04:20 AM,PENNSYLVANIA,Auto,70,Dark,Rain,1,0
CSX,109522017,140903W,1995-10-07,11:05 AM,MARYLAND,Other,70,Day,Clear,2,39
CSX,109523008,234753D,1995-10-08,04:05 PM,MICHIGAN,Auto,60,Day,Clear,3,96
CSX,109523018,232142G,1995-10-14,03:05 AM,MICHIGAN,Auto,60,Dark,Clear,1,71
CSX,109523019,235682M,1995-10-22,09:35 PM,MICHIGAN,Auto,41,Dark,Cloudy,3,8
CSX,109523021,236086R,1995-10-25,10:45 AM,MICHIGAN,Truck,50,Day,Clear,1,12
CSX,109523028,155673S,1995-10-31,12:57 AM,OHIO,Auto,40,Dark,Rain,2,3
CSX,109524004,142047M,1995-10-05,04:10 AM,OHIO,Auto,55,Dark,Cloudy,3,90
CSX,109527004,227010L,1995-10-04,01:20 PM,KENTUCKY,Truck-trailer,65,Day,Cloudy,2,110
CSX,109527016,227206F,1995-10-14,07:20 AM,KENTUCKY,Truck-trailer,65,Day,Rain,1,105
CSX,109527029,228080E,1995-10-10,05:20 PM,KENTUCKY,Auto,75,Day,Clear,2,99
CSX,109527033,225802Y,1995-10-11,08:40 PM,WEST VIRGINIA,Truck,60,Dark,Clear,2,12
CSX,109527034,226411H,1995-10-19,04:10 AM,WEST VIRGINIA,Truck,40,Dark,Clear,2,46
CSX,109527035,225747B,1995-10-21,07:40 PM,WEST VIRGINIA,Auto,46,Dark,Cloudy,2,96
CSX,109528007,146872V,1995-10-02,06:31 PM,WEST VIRGINIA,Auto,70,Day,Clear,2,78
DME,GC9512,197523A,1995-10-16,09:00 PM,SOUTH DAKOTA,Truck-trailer,40,Dark,Clear,4,59
ATSF,51095200,012017M,1995-10-07,11:20 AM,OKLAHOMA,Truck,68,Day,Clear,4,62
ATSF,51095202,012200T,1995-10-09,02:35 PM,OKLAHOMA,Other,78,Day,Cloudy,3,39
ATSF,51095203,011963B,1995-10-12,08:45 PM,OKLAHOMA,Truck,68,Dark,Clear,3,80
ATSF,51095204,673763U,1995-10-28,07:30 AM,OKLAHOMA,Truck-trailer,50,Day,Clear,2,74
ATSF,61095200,023983W,1995-10-08,12:05 AM,TEXAS,Auto,60,Dark,Clear,3,41
ATSF,61095201,024337W,1995-10-11,07:20 PM,TEXAS,Truck,75,Dusk,Clear,3,101
ATSF,61095202,022891F,1995-10-20,05:50 PM,TEXAS,Auto,70,Day,Clear,5,85
ATSF,71095200,017068P,1995-10-16,12:20 PM,TEXAS,Truck-trailer,73,Day,Clear,5,116
ATSF,91095200,019776V,1995-10-01,12:27 AM,TEXAS,Auto,62,Dark,Clear,3,61
ATSF,91095201,020077S,1995-10-27,08:35 PM,NEW MEXICO,Auto,65,Dark,Clear,4,88
ATSF,91095202,019457C,1995-10-31,07:03 AM,NEW MEXICO,Auto,55,Day,Clear,2,7
ATSF,101095200,025485U,1995-10-28,11:15 PM,ARIZONA,Auto,75,Dark,Cloudy,1,9
ATSF,111095200,027643Y,1995-10-01,03:15 AM,CALIFORNIA,Auto,70,Dark,Clear,4,61
ATSF,121095201,029654T,1995-10-23,01:35 AM,CALIFORNIA,Motorcycle,48,Dark,Clear,4,70
BLMR,110,808939F,1995-10-11,06:15 PM,WASHINGTON,Auto,46,Dark,Cloudy,2,4
BN,AL0373,064598F,1995-10-14,05:00 PM,NEBRASKA,Other,70,Day,Clear,3,117
BN,AL0374,057541M,1995-10-11,07:50 AM,COLORADO,Truck-trailer,60,Day,Clear,3,104
BN,AL0400,064796B,1995-10-21,08:55 AM,NEBRASKA,Truck-trailer,49,Day,Clear,4,71
BN,CH0301,079554A,1995-10-11,09:50 PM,ILLINOIS,Auto,60,Dark,Clear,2,84
BN,CH0324,NOTASGN,1995-10-14,10:40 AM,WISCONSIN,Other,50,Day,Cloudy,2,9
BN,CH0328,174419R,1995-10-28,01:52 AM,ILLINOIS,Auto,40,Dark,Clear,2,5
BN,FA0296,081696R,1995-10-13,07:55 PM,MINNESOTA,Truck-trailer,48,Dark,Rain,2,0
BN,FA0304,103172U,1995-10-17,05:30 PM,MINNESOTA,Truck,55,Day,Clear,1,9
BN,FA0327,103065E,1995-10-26,02:30 PM,NORTH DAKOTA,Auto,50,Day,Cloudy,2,2
BN,FA0337,081795N,1995-10-27,03:45 AM,MINNESOTA,Auto,60,Dark,Fog,2,124
BN,FW0285,275320K,1995-10-10,11:40 AM,TEXAS,Auto,55,Day,Clear,3,116
BN,GT0340,063045F,1995-10-10,04:54 AM,ILLINOIS,Truck,53,Dark,Clear,2,0
BN,GT0347,065663M,1995-10-22,12:50 PM,ILLINOIS,Motorcycle,74,Day,Clear,1,29
BN,KC0168,NOTASGN,1995-10-07,07:30 AM,MISSOURI,Truck,45,Day,Clear,7,0
BN,KC0182,672553B,1995-10-12,09:20 PM,ARKANSAS,Truck,70,Dark,Clear,3,67
BN,KC0184,668670P,1995-10-17,07:50 PM,KANSAS,Auto,65,Dark,Clear,3,102
BN,KC0190,663521W,1995-10-23,09:20 AM,MISSOURI,Auto,65,Day,Cloudy,1,0
BN,LN0375,095359R,1995-10-08,02:05 AM,MISSOURI,Auto,60,Dark,Clear,2,41
BN,LN0381,074957W,1995-10-10,09:15 PM,NEBRASKA,Auto,65,Dark,Clear,3,116
BN,LN0409,NOTASGN,1995-10-28,05:04 AM,NEBRASKA,Auto,40,Dark,Clear,2,111
BN,MN0401,097633J,1995-10-02,02:30 AM,MINNESOTA,Auto,60,Dark,Fog,2,17
BN,MN0405,061847Y,1995-10-02,09:15 PM,MINNESOTA,Truck,48,Dark,Cloudy,1,51
BN,MN0414,097837V,1995-10-03,07:05 AM,MINNESOTA,Truck-trailer,50,Dawn,Cloudy,2,113
BN,MN0428,064026E,1995-10-08,02:20 AM,IOWA,Truck,45,Dark,Clear,1,0
BN,MN0431,075473L,1995-10-03,01:20 AM,SOUTH DAKOTA,Auto,48,Dark,Clear,1,8
BN,MN0445,082455F,1995-10-16,04:58 PM,MINNESOTA,Auto,67,Day,Clear,2,108
BN,MN0449,097928B,1995-10-18,11:55 AM,MINNESOTA,Auto,60,Day,Clear,2,13
BN,MN0461,067619G,1995-10-19,11:45 PM,SOUTH DAKOTA,Auto,45,Dark,Rain,2,105
BN,MN0465,067242H,1995-10-22,05:20 AM,MINNESOTA,Auto,34,Dark,Cloudy,3,97
BN,MN0469,097542D,1995-10-18,12:01 AM,SOUTH DAKOTA,Truck,50,Dark,Clear,3,62
BN,MN0477,067912X,1995-10-29,04:25 AM,MINNESOTA,Auto,35,Dark,Clear,2,53
BN,MN0480,NOTASGN,1995-10-13,10:51 PM,MINNESOTA,Auto,60,Dark,Clear,3,34
BN,MN0481,097653V,1995-10-29,05:52 PM,MINNESOTA,Auto,45,Dark,Clear,3,92
BN,MS0291,667345P,1995-10-07,10:45 PM,MISSISSIPPI,Auto,80,Dark,Clear,6,113
BN,MS0294,667381K,1995-10-07,01:20 AM,MISSISSIPPI,Auto,55,Dark,Cloudy,2,35
BN,MS0297,663973G,1995-10-12,08:15 PM,MISSOURI,Truck-trailer,70,Day,Clear,2,20
BN,MS0298,664906R,1995-10-13,03:05 PM,MISSISSIPPI,Auto,80,Day,Cloudy,1,3
BN,MS0316,663978R,1995-10-27,09:02 AM,MISSOURI,Truck-trailer,70,Day,Clear,1,3
BN,MS0322,NOTASGN,1995-10-16,09:40 AM,FLORIDA,Truck-trailer,58,Day,Clear,1,0
BN,MT0180,058712P,1995-10-12,09:55 AM,IDAHO,Truck,55,Day,Cloudy,4,20
BN,PA0487,096442V,1995-10-06,11:45 AM,WASHINGTON,Auto,65,Day,Clear,1,11
BN,PA0527,084571B,1995-10-27,07:08 AM,WASHINGTON,Other,52,Dawn,Cloudy,4,29
BN,PA0532,NOTASGN,1995-10-31,11:33 AM,WASHINGTON,Truck,50,Day,Clear,1,26
BN,PO0192,807376C,1995-10-17,02:10 AM,OREGON,Truck,51,Dark,Cloudy,1,4
BN,SP0164,090023C,1995-10-25,08:45 PM,WASHINGTON,Auto,60,Dark,Clear,1,0
BN,TU0279,671896E,1995-10-25,11:30 PM,OKLAHOMA,Auto,58,Dark,Clear,3,35
BN,YL0154,060549V,1995-10-29,01:57 AM,NORTH DAKOTA,Truck,25,Dark,Clear,3,113
BPRR,95B071G,148330T,1995-10-26,03:25 AM,NEW YORK,Auto,31,Dark,Clear,5,88
BRC,B25130,843806F,1995-10-18,06:50 PM,ILLINOIS,Truck,40,Dusk,Clear,3,0
BRC,B25133,326917X,1995-10-24,05:45 AM,ILLINOIS,Auto,45,Dark,Cloudy,2,0
CAGY,95057,301329T,1995-10-06,09:30 AM,MISSISSIPPI,Truck,85,Day,Clear,1,4
CAGY,95059,301329T,1995-10-23,09:45 AM,MISSISSIPPI,Auto,80,Day,Clear,1,5
CC,GC9527,307549J,1995-10-08,12:15 AM,IOWA,Truck,42,Dark,Cloudy,4,88
CC,GC9528,307709V,1995-10-31,10:32 AM,IOWA,Truck-trailer,41,Day,Clear,1,7
CCCL,9530480,500903S,1995-10-17,10:05 AM,CONNECTICUT,Auto,60,Day,Clear,1,0
CGA,86404,719261R,1995-10-03,08:30 AM,GEORGIA,Truck,70,Day,Rain,1,0
CGA,86448,734084B,1995-10-07,09:40 AM,GEORGIA,Truck,76,Day,Clear,1,25
CNW,1095BK001,199821G,1995-10-10,10:55 AM,WYOMING,Auto,75,Day,Clear,1,0
CNW,1095CM005,176958L,1995-10-25,07:10 AM,ILLINOIS,School bus,50,Dawn,Clear,1,7
CNW,1095CM007,176923K,1995-10-16,08:03 AM,ILLINOIS,Pedestrian,40,Day,Clear,1,7
CNW,1095IW004,199573K,1995-10-16,07:28 PM,IOWA,Auto,50,Dark,Clear,1,1
CNW,1095IW006,199598F,1995-10-14,02:10 PM,IOWA,Auto,65,Day,Clear,2,0
CNW,1095IW007,190385P,1995-10-14,02:30 AM,IOWA,Auto,55,Dark,Clear,2,95
CNW,1095IW008,608135P,1995-10-09,11:25 AM,IOWA,Truck,70,Day,Clear,1,0
CNW,1095IW009,599461R,1995-10-04,04:35 PM,IOWA,Auto,70,Day,Clear,1,0
CNW,1095IW011,190376R,1995-10-31,01:00 AM,IOWA,Auto,40,Dark,Rain,1,68
CNW,1095IW013,197073F,1995-10-29,09:30 AM,IOWA,Auto,35,Day,Clear,3,0
CNW,1095IW014,175150S,1995-10-23,01:30 PM,ILLINOIS,Truck,50,Day,Clear,2,106
CNW,1095PR006,174023M,1995-10-07,02:35 AM,ILLINOIS,Auto,45,Dark,Clear,2,39
CNW,1095PR010,174099T,1995-10-18,12:20 PM,ILLINOIS,Truck,71,Day,Clear,3,94
CNW,1095PR014,174605S,1995-10-19,12:30 PM,ILLINOIS,Auto,75,Day,Cloudy,1,4
CNW,1095PR024,180110E,1995-10-15,05:38 PM,WISCONSIN,Auto,50,Dusk,Cloudy,2,16
CNW,1095TC003,185725N,1995-10-12,07:25 PM,MINNESOTA,Truck,50,Day,Clear,1,2
CNW,1095TC004,185041R,1995-10-17,11:57 AM,MINNESOTA,Auto,62,Day,Clear,1,3
CNW,1095TC005,185474W,1995-10-12,08:34 PM,MINNESOTA,Auto,78,Dark,Cloudy,1,0
CNW,1095TC010,605768U,1995-10-31,09:50 AM,MISSOURI,Truck,40,Day,Fog,2,79
SP,I1375,746976J,1995-09-14,06:05 PM,CALIFORNIA,Truck,83,Day,Clear,2,13
SP,I1465,746951N,1995-09-25,03:10 PM,CALIFORNIA,Truck,85,Day,Clear,2,7
SP,J1465,767593P,1995-09-03,10:25 AM,LOUISIANA,Auto,80,Day,Clear,3,115
SP,J1515,762568P,1995-09-15,09:15 PM,TEXAS,Auto,90,Dark,Cloudy,2,12
SP,J1535,767601E,1995-09-21,09:25 PM,LOUISIANA,Truck,65,Dark,Rain,4,87
SP,J1545,753570S,1995-09-22,01:45 PM,LOUISIANA,Auto,83,Day,Clear,3,105
SP,J1555,767852Y,1995-09-25,01:45 AM,LOUISIANA,Auto,63,Dark,Clear,2,8
SP,K0575,752477G,1995-09-19,08:00 PM,CALIFORNIA,Pedestrian,85,Dark,Clear,4,75
SP,L0705,742876R,1995-09-04,03:05 PM,TEXAS,Auto,90,Day,Clear,5,32
SP,Q0115,740758G,1995-09-06,01:00 AM,NEVADA,Auto,55,Dark,Clear,2,93
SSW,M0465,424990P,1995-09-06,10:10 PM,MISSOURI,Auto,80,Dark,Cloudy,2,107
SSW,M0505,424990P,1995-09-28,09:00 PM,MISSOURI,Auto,65,Dark,Cloudy,2,74
SSW,R0635,605331L,1995-09-02,03:45 PM,KANSAS,Other,90,Day,Clear,2,105
SSW,V1025,790456R,1995-09-09,10:40 AM,TEXAS,Truck,80,Day,Clear,4,33
SSW,W1395,789052Y,1995-09-16,06:20 PM,ARKANSAS,Truck-trailer,70,Day,Rain,2,87
SSW,W1475,789688J,1995-09-22,12:58 AM,LOUISIANA,Auto,68,Dark,Clear,2,103
SSWN,X0645,NOTASGN,1995-09-05,02:20 AM,MISSOURI,Auto,75,Dark,Clear,4,23
SSWN,X0695,294459U,1995-09-24,11:55 AM,ILLINOIS,Auto,75,Day,Clear,2,62
ST,S95054,NOTASGN,1995-09-06,07:10 PM,MAINE,Truck-trailer,70,Day,Clear,2,0
ST,S95055,364761D,1995-09-15,04:55 AM,MAINE,Auto,65,Dark,Clear,2,68
TM,95020,793686C,1995-09-13,05:00 PM,TEXAS,Truck,75,Day,Clear,0,1
TPW,95X008,533438M,1995-09-22,07:46 PM,INDIANA,Auto,50,Dark,Clear,2,2
TSBY,TSB37795,235339T,1995-09-12,10:26 PM,MICHIGAN,Motorcycle,70,Dark,Clear,1,0
TSRR,37,350638N,1995-09-07,12:02 PM,TENNESSEE,Truck,85,Day,Clear,2,0
TSRR,38,350747S,1995-09-08,05:19 PM,TENNESSEE,Auto,70,Dusk,Clear,3,8
TTIS,R95090102,353970F,1995-09-01,05:05 PM,KENTUCKY,Other,78,Day,Clear,5,50
UP,0995BK002,817904D,1995-09-01,11:40 AM,NEBRASKA,Auto,74,Day,Cloudy,3,112
UP,0995BK008,815964F,1995-09-27,07:38 PM,NEBRASKA,Truck-trailer,67,Dark,Clear,2,111
UP,0995CB002,817491L,1995-09-21,03:20 PM,NEBRASKA,Auto,38,Day,Cloudy,3,82
UP,0995CB007,442042G,1995-09-07,04:45 AM,MISSOURI,Auto,54,Dark,Clear,3,43
UP,0995CB008,442215U,1995-09-11,02:27 PM,MISSOURI,Truck,79,Day,Cloudy,3,110
UP,0995CB017,437402S,1995-09-26,03:08 PM,KANSAS,Truck,79,Day,Cloudy,2,115
UP,0995FW005,794926K,1995-09-06,06:00 PM,TEXAS,Truck,92,Day,Clear,5,79
UP,0995FW007,414806X,1995-09-13,02:30 PM,TEXAS,Truck,86,Day,Clear,2,6
UP,0995HO004,441486W,1995-09-02,08:49 PM,LOUISIANA,Auto,91,Day,Clear,3,119
UP,0995HO005,023214G,1995-09-08,06:40 AM,TEXAS,Auto,80,Dawn,Clear,3,121
UP,0995HO010,448644T,1995-09-11,12:18 PM,TEXAS,Truck,82,Day,Cloudy,3,78
UP,0995HO019,437744S,1995-09-15,10:50 AM,ARKANSAS,Auto,80,Day,Cloudy,2,55
UP,0995HO020,432806V,1995-09-07,09:30 AM,LOUISIANA,Auto,78,Day,Clear,1,23
UP,0995LA008,865215N,1995-09-05,05:16 PM,CALIFORNIA,Truck,80,Day,Clear,1,11
UP,0995MX002,432690W,1995-09-01,12:25 AM,TEXAS,Truck,85,Dark,Cloudy,2,83
UP,0995NP003,NOTASGN,1995-09-25,07:01 AM,NEBRASKA,Auto,39,Dawn,Clear,2,6
UP,0995PC001,818854F,1995-09-05,12:45 PM,IDAHO,Truck,85,Day,Clear,1,13
UP,0995PC011,662630W,1995-09-13,09:15 PM,IDAHO,Auto,50,Dark,Clear,3,75
UP,0995SA008,430093H,1995-09-15,12:05 PM,TEXAS,Truck,85,Day,Clear,5,73
UP,0995SA014,435533N,1995-09-27,10:05 AM,TEXAS,Truck,94,Day,Clear,1,0
UP,0995SA015,427608P,1995-09-26,12:10 PM,TEXAS,Auto,86,Day,Clear,4,25
UP,0995SA016,415991X,1995-09-29,08:45 AM,TEXAS,Truck-trailer,80,Day,Clear,3,111
UP,0995SA017,436050K,1995-09-27,11:15 PM,TEXAS,Auto,74,Dark,Cloudy,4,76
UP,0995SA018,416323X,1995-09-28,05:45 AM,TEXAS,Truck,72,Dark,Clear,3,104
UP,0995SL001,437938X,1995-09-01,06:40 AM,ARKANSAS,Truck,80,Day,Cloudy,3,116
UP,0995SL002,437899J,1995-09-02,12:50 AM,MISSOURI,Auto,75,Dark,Clear,2,75
UP,0995SL003,438557M,1995-09-09,04:47 PM,ARKANSAS,Truck-trailer,80,Day,Cloudy,3,50
UP,0995SL007,438071K,1995-09-17,02:45 AM,TENNESSEE,Auto,64,Dark,Clear,3,11
UP,0995SL011,438616M,1995-09-29,07:00 PM,MISSOURI,Pedestrian,70,Dusk,Clear,2,59
UP,0995SL012,166885B,1995-09-21,09:50 AM,ILLINOIS,Truck,60,Day,Clear,2,0
UP,0995ST002,859583P,1995-09-02,01:45 PM,TEXAS,Truck,95,Day,Clear,4,0
UP,0995ST003,859587S,1995-09-13,09:00 PM,TEXAS,Truck,83,Dark,Cloudy,3,30
UP,0995ST005,859593V,1995-09-25,11:45 AM,TEXAS,Truck,85,Day,Clear,2,39
UP,0995ST007,416572D,1995-09-22,03:45 PM,TEXAS,Truck,90,Day,Cloudy,4,112
UP,0995VB003,413569K,1995-09-07,04:58 PM,OKLAHOMA,Truck,74,Day,Cloudy,3,100
UP,0995VB009,413623B,1995-09-26,08:45 PM,OKLAHOMA,Auto,67,Dark,Cloudy,3,93
UP,0995VB011,NOTASGN,1995-09-18,09:40 PM,OKLAHOMA,Auto,75,Dark,Clear,3,11
UTAH,A41995,254743C,1995-09-29,11:00 PM,UTAH,Truck,60,Dark,Clear,4,86
VCY,3,853862P,1995-09-12,02:40 PM,CALIFORNIA,Auto,75,Day,Clear,1,6
WC,G2706,692836D,1995-09-29,09:20 AM,WISCONSIN,Truck,60,Day,Cloudy,2,25
